"number","title","pageid","namespace","length","touched"
"4932","Береснєв_Вячеслав_Мартинович","2568215","","18751","20200411170545"
"4933","Вікторія_Спартц","2568314","","3310","20200509055539"
"4934","Бурачков_Платон_Осипович","2569316","","1725","20191214192248"
"4935","Будинок_«Слово»_(фільм,_2017)","2570569","","17938","20200513100359"
"4936","Криленко_Микола_Васильович","2570915","","39214","20200513121244"
"4937","Бойко_Андрій_Борисович","2573154","","16536","20180627093416"
"4938","Чернишов_Олексій_Михайлович","2573471","","25606","20200428101048"
"4939","Толмачов_Віктор_Ілліч","2574617","","6287","20200424052400"
"4940","Металіст_(Харків)_у_сезоні_1991","2575187","","44794","20190519194332"
"4941","Вілінський_Василь_Михайлович","2575682","","3318","20180926214026"
"4942","Головко_Владислав_Федорович","2576178","","3930","20181210221328"
"4943","Годкевич_Михайло_Абрамович","2576205","","14423","20190319203007"
"4944","Колосова_Наталія_Феоктистівна","2576221","","10305","20200331105054"
"4945","Штурман_Дора_Мойсеївна","2577037","","22716","20191201214054"
"4946","Бобровник_Олександр_Миколайович","2577193","","3582","20190901145449"
"4947","Жеребцов_Віталій_Сергійович","2578191","","9114","20190831104955"
"4948","ВУАМЛІН","2578542","","5250","20191030100844"
"4949","Шпаковський_Олександр_Вікентійович","2579913","","9225","20200315060442"
"4950","Фик_Ілля_Михайлович","2580601","","42757","20190225084249"
"4951","Протопопова_Віра_Вікторівна","2581375","","11191","20190502223103"
"4952","Сухомлин_Сергій_Іванович","2582291","","6641","20200218185223"
"4953","Пономаренко_Петро_Андрійович","2583709","","9321","20190719144331"
"4954","Запояска_В'ячеслав_Олексійович","2586014","","8883","20190518142955"
"4955","Усенко_Павло_Георгійович","2586457","","8908","20200412134558"
"4956","Мар'єнко_Віктор_Семенович","2586508","","11057","20191018184851"
"4957","Лауер_Ніна_Володимирівна","2587088","","6855","20200511074537"
"4958","Зоряний_міст","2587598","","24278","20191020095836"
"4959","Сааков_Леонід_Ішханович","2587646","","10866","20190610120458"
"4960","Соколов_Юрій_Михайлович_(футболіст)","2587721","","6466","20190504212857"
"4961","Градовський_Олександр_Дмитрович","2588388","","1683","20200419084832"
"4962","Щербак_Володимир_Миколайович","2588538","","6812","20190305210543"
"4963","Стародубцев_Олександр_Євгенійович","2589334","","8134","20200513083653"
"4964","Крячко_Валентин_Миколайович","2590000","","16092","20190417165752"
"4965","Касьянов_Артем_Андрійович","2590114","","14824","20190707131559"
"4966","Тролейбусне_депо_№_2_(Харків)","2590203","","5191","20190714132423"
"4967","Курман_Михайло_Веніамінович","2590276","","19656","20191124153816"
"4968","Пащенко_Антоніна_Максимівна","2590336","","5085","20200320235605"
"4969","Ведута_Микола_Іванович","2590514","","16174","20200414183936"
"4970","Панов_Аркадій_Миколайович","2592614","","16213","20200103083040"
"4971","Цагарелі_Костянтин_Соломонович","2592988","","9353","20190731113120"
"4972","Романчук_Микола_Миколайович","2593951","","16564","20200208221317"
"4973","Ледней_Іван_Іванович","2594663","","9290","20200316212909"
"4974","Інститут_рослинництва_імені_В._Я._Юр'єва_НААН","2594725","","9911","20190721083950"
"4975","Хагба_Роман_Очанович","2594896","","12752","20200508052806"
"4976","Донник_Лариса_Іванівна","2595183","","13163","20200427110218"
"4977","Павлюк_Микола_Іванович","2595429","","10773","20190704141618"
"4978","Путєвський_Гелій_Олександрович","2595496","","8878","20200507060912"
"4979","Овчинников_Сергій_Анатолійович","2595528","","11027","20200306233439"
"4980","Зарапін_Анатолій_Петрович","2596872","","9463","20190706051412"
"4981","Петренко_Святослав_Андрійович","2597185","","10449","20190426180257"
"4982","Канищев_Олександр_Васильович","2597388","","17277","20181127020133"
"4983","Петухов_Юрій_Олександрович","2597550","","10165","20200123213755"
"4984","Мацігура_Володимир_Васильович","2597772","","11291","20190605052821"
"4985","Авербух_Михайло_Ізраїльович","2598026","","6295","20200216213526"
"4986","Стороженко_Олег_Володимирович","2598123","","15034","20190726223232"
"4987","Ковалинський_Михайло_Іванович","2598469","","12971","20181019133613"
"4988","Алемасова_Антоніна_Сергіївна","2598716","","17242","20200118074356"
"4989","Серпухов_Олександр_Васильович","2599587","","9309","20200121092154"
"4990","Горбенко_Галина_Петрівна","2599679","","7894","20190731042539"
"4991","Покровський_Микола_Дмитрович","2599702","","9310","20190425033457"
"4992","Оріщенко_Олег_Володимирович","2599939","","5464","20200416212218"
"4993","Морозко_Любов_Георгіївна","2599962","","5225","20200419043426"
"4994","Чорний_Георгій_Петрович","2600063","","22815","20190813201217"
"4995","Повх_Василь_Олексійович","2600761","","3531","20191125130259"
"4996","Власенко_Наталія_Андріївна","2601945","","5544","20190214162901"
"4997","Іванов_Володимир_Петрович","2602366","","2365","20190901170924"
"4998","Вітошинський_Омелян_Михайлович","2605079","","10456","20190630201528"
"4999","Буянов_Петро_Кузьмич","2605138","","15808","20200414155536"
"5000","Кіренкін_Роман_Васильович","2605274","","5897","20200412175346"
"5001","Гороза_Віктор_Григорович","2606210","","9100","20190702053449"
"5002","Соколенко_Андрій_Євгенович","2606668","","17408","20190725153327"
"5003","Орлов_Юрій_Володимирович","2606869","","15696","20190720100706"
